id_pago,id_credito,fecha_pago,monto_pago
PAGO002236,CRED0253,2025-07-10,5848.32
PAGO002237,CRED0253,2025-08-19,5473.61
PAGO002238,CRED0253,2025-09-19,5852.6
PAGO002239,CRED0253,2025-10-21,5123.98
PAGO002240,CRED0253,2025-11-23,5662.67
PAGO002241,CRED0254,2023-06-30,15789.98
PAGO002242,CRED0254,2023-07-28,16376.77
PAGO002243,CRED0254,2023-09-04,14498.16
PAGO002244,CRED0254,2023-10-05,14225.22
PAGO002245,CRED0254,2023-10-30,16977.06
PAGO002246,CRED0254,2023-11-29,18313.14
PAGO002247,CRED0254,2024-01-07,16079.08
PAGO002248,CRED0254,2024-02-15,12534.3
PAGO002249,CRED0254,2024-03-18,13483.21
PAGO002250,CRED0254,2024-04-23,13215.38
PAGO002251,CRED0254,2024-05-20,12948.01
PAGO002252,CRED0254,2024-06-15,13749.01
PAGO002253,CRED0254,2024-07-14,17584.33
PAGO002254,CRED0254,2024-08-17,12343.4
PAGO002255,CRED0254,2024-09-14,14129.47
PAGO002256,CRED0254,2024-10-24,22937.81
PAGO002257,CRED0255,2023-10-16,4749.22
PAGO002258,CRED0255,2023-11-16,4764.98
PAGO002259,CRED0255,2023-12-19,4769.42
PAGO002260,CRED0255,2024-01-17,5043.13
PAGO002261,CRED0255,2024-02-11,4447.21
PAGO002262,CRED0255,2024-03-08,4220.5
PAGO002263,CRED0255,2024-04-03,4273.94
PAGO002264,CRED0255,2024-05-06,3841.82
PAGO002265,CRED0255,2024-05-31,3867.1
PAGO002266,CRED0255,2024-07-03,4983.08
PAGO002267,CRED0255,2024-08-08,5359.76
PAGO002268,CRED0255,2024-09-02,4289.81
PAGO002269,CRED0255,2024-10-09,4175.06
PAGO002270,CRED0255,2024-11-15,4694.09
PAGO002271,CRED0255,2024-12-13,5433.85
PAGO002272,CRED0255,2025-01-22,5936.7
PAGO002273,CRED0256,2025-03-21,15320.49
PAGO002274,CRED0256,2025-04-15,10533.27
PAGO002275,CRED0256,2025-05-19,12050.54
PAGO002276,CRED0256,2025-06-25,14172.02
PAGO002277,CRED0256,2025-07-20,12473.6
PAGO002278,CRED0257,2025-06-30,1704.63
PAGO002279,CRED0257,2025-08-02,2081.91
PAGO002280,CRED0257,2025-09-04,2131.36
PAGO002281,CRED0257,2025-09-29,2179.82
PAGO002282,CRED0257,2025-11-01,1647.81
PAGO002283,CRED0257,2025-12-06,2145.05
PAGO002284,CRED0257,2026-01-04,1545.79
PAGO002285,CRED0257,2026-02-10,1371.51
PAGO002286,CRED0258,2024-04-15,4733.37
PAGO002287,CRED0258,2024-05-19,6397.8
PAGO002288,CRED0258,2024-06-23,5385.13
PAGO002289,CRED0258,2024-07-22,4852.12
PAGO002290,CRED0258,2024-08-20,5675.06
PAGO002291,CRED0258,2024-09-20,6294.14
PAGO002292,CRED0258,2024-10-24,5911.43
PAGO002293,CRED0258,2024-11-22,5343.12
PAGO002294,CRED0258,2024-12-21,4879.87
PAGO002295,CRED0259,2025-08-16,4631.63
PAGO002296,CRED0259,2025-09-13,3993.78
PAGO002297,CRED0259,2025-10-12,4986.58
PAGO002298,CRED0259,2025-11-16,5266.44
PAGO002299,CRED0259,2025-12-24,5414.67
PAGO002300,CRED0259,2026-01-27,4467.14
PAGO002301,CRED0259,2026-03-01,3934.94
PAGO002302,CRED0259,2026-04-01,3875.65
PAGO002303,CRED0261,2023-06-17,1528.05
PAGO002304,CRED0261,2023-07-19,1522.63
PAGO002305,CRED0261,2023-08-20,1576.0
PAGO002306,CRED0261,2023-09-25,1219.5
PAGO002307,CRED0261,2023-11-04,1251.53
PAGO002308,CRED0261,2023-12-14,1590.45
PAGO002309,CRED0261,2024-01-19,1280.79
PAGO002310,CRED0261,2024-02-25,1461.1
PAGO002311,CRED0261,2024-03-25,1268.94
PAGO002312,CRED0261,2024-04-26,1191.79
PAGO002313,CRED0261,2024-05-21,1715.61
PAGO002314,CRED0261,2024-06-28,1987.01
PAGO002315,CRED0262,2025-03-04,20366.85
PAGO002316,CRED0262,2025-04-12,28262.6
PAGO002317,CRED0262,2025-05-22,26495.49
PAGO002318,CRED0262,2025-06-30,28464.27
PAGO002319,CRED0262,2025-08-07,23705.87
PAGO002320,CRED0262,2025-09-02,20566.79
PAGO002321,CRED0263,2024-12-06,13195.44
PAGO002322,CRED0263,2025-01-01,11316.6
PAGO002323,CRED0263,2025-02-09,11030.4
PAGO002324,CRED0263,2025-03-07,12919.96
PAGO002325,CRED0263,2025-04-08,11307.87
PAGO002326,CRED0263,2025-05-15,13396.09
PAGO002327,CRED0263,2025-06-10,11482.95
PAGO002328,CRED0263,2025-07-06,5141.88
PAGO002329,CRED0264,2025-06-15,19924.09
PAGO002330,CRED0264,2025-07-19,17001.85
PAGO002331,CRED0264,2025-08-26,15848.79
PAGO002332,CRED0264,2025-09-21,18580.95
PAGO002333,CRED0264,2025-10-20,17017.27
PAGO002334,CRED0264,2025-11-28,14439.8
PAGO002335,CRED0264,2025-12-26,18069.17
PAGO002336,CRED0265,2024-10-31,4558.05
PAGO002337,CRED0265,2024-11-29,4045.72
PAGO002338,CRED0265,2025-01-03,4143.47
PAGO002339,CRED0265,2025-02-02,4148.19
PAGO002340,CRED0265,2025-03-05,4873.24
PAGO002341,CRED0265,2025-04-01,3803.99
PAGO002342,CRED0265,2025-05-01,4595.68
PAGO002343,CRED0265,2025-05-29,3535.37
PAGO002344,CRED0265,2025-07-07,4453.16
PAGO002345,CRED0265,2025-08-03,4266.77
PAGO002346,CRED0265,2025-09-09,4610.05
PAGO002347,CRED0265,2025-10-09,4021.39
PAGO002348,CRED0265,2025-11-15,3455.43
PAGO002349,CRED0265,2025-12-15,4923.45
PAGO002350,CRED0265,2026-01-13,3655.29
PAGO002351,CRED0265,2026-02-11,3683.59
PAGO002352,CRED0265,2026-03-09,4090.54
PAGO002353,CRED0265,2026-04-12,4615.61
PAGO002354,CRED0265,2026-05-21,3869.41
PAGO002355,CRED0265,2026-06-20,3579.94
PAGO002356,CRED0265,2026-07-19,5004.91
PAGO002357,CRED0265,2026-08-13,4433.7
PAGO002358,CRED0265,2026-09-15,3401.84
PAGO002359,CRED0265,2026-10-25,5667.21
PAGO002360,CRED0266,2025-10-14,4256.85
PAGO002361,CRED0266,2025-11-23,3652.75
PAGO002362,CRED0266,2026-01-02,4005.08
PAGO002363,CRED0266,2026-02-10,3394.08
PAGO002364,CRED0266,2026-03-07,3663.91
PAGO002365,CRED0266,2026-04-09,4276.08
PAGO002366,CRED0266,2026-05-10,3344.32
PAGO002367,CRED0266,2026-06-08,3354.35
PAGO002368,CRED0266,2026-07-14,3324.41
PAGO002369,CRED0266,2026-08-09,4353.17
PAGO002370,CRED0266,2026-09-12,7261.54
PAGO002371,CRED0267,2025-02-21,4052.32
PAGO002372,CRED0267,2025-03-23,3623.74
PAGO002373,CRED0267,2025-04-26,4377.8
PAGO002374,CRED0267,2025-05-26,4973.34
PAGO002375,CRED0267,2025-07-01,4914.97
PAGO002376,CRED0267,2025-07-28,4641.74
PAGO002377,CRED0267,2025-09-01,3971.19
PAGO002378,CRED0267,2025-10-08,2977.28
PAGO002379,CRED0268,2023-03-25,18267.81
PAGO002380,CRED0268,2023-05-04,18883.72
PAGO002381,CRED0268,2023-06-06,20605.84
PAGO002382,CRED0268,2023-07-14,30709.78
PAGO002383,CRED0269,2023-03-31,2035.08
PAGO002384,CRED0269,2023-04-27,2455.79
PAGO002385,CRED0269,2023-05-31,2399.81
PAGO002386,CRED0269,2023-07-05,2234.3
PAGO002387,CRED0269,2023-08-10,2894.25
PAGO002388,CRED0269,2023-09-19,2812.41
PAGO002389,CRED0270,2025-01-18,535.94
PAGO002390,CRED0270,2025-02-19,503.4
PAGO002391,CRED0270,2025-03-22,372.0
PAGO002392,CRED0270,2025-04-16,458.11
PAGO002393,CRED0270,2025-05-14,508.77
PAGO002394,CRED0270,2025-06-14,520.31
PAGO002395,CRED0270,2025-07-22,448.66
PAGO002396,CRED0270,2025-08-26,436.69
PAGO002397,CRED0270,2025-09-26,373.81
PAGO002398,CRED0270,2025-10-27,488.65
PAGO002399,CRED0271,2025-04-30,1576.9
PAGO002400,CRED0271,2025-06-04,1890.71
PAGO002401,CRED0271,2025-07-02,1835.23
PAGO002402,CRED0271,2025-08-06,1637.22
PAGO002403,CRED0271,2025-08-31,1935.13
PAGO002404,CRED0271,2025-10-01,1592.44
PAGO002405,CRED0271,2025-11-05,1996.79
PAGO002406,CRED0271,2025-12-15,1992.61
PAGO002407,CRED0271,2026-01-10,1807.77
PAGO002408,CRED0271,2026-02-19,1472.77
PAGO002409,CRED0271,2026-03-30,1976.14
PAGO002410,CRED0271,2026-05-04,1682.6
PAGO002411,CRED0271,2026-06-11,2000.55
PAGO002412,CRED0271,2026-07-07,518.58
PAGO002413,CRED0272,2023-08-06,10256.59
PAGO002414,CRED0272,2023-08-31,9781.57
PAGO002415,CRED0272,2023-10-05,12400.63
PAGO002416,CRED0272,2023-11-10,9152.36
PAGO002417,CRED0272,2023-12-09,10101.37
PAGO002418,CRED0272,2024-01-03,10361.35
PAGO002419,CRED0272,2024-02-09,11634.21
PAGO002420,CRED0272,2024-03-10,11388.25
PAGO002421,CRED0272,2024-04-16,9689.06
PAGO002422,CRED0272,2024-05-14,12688.81
PAGO002423,CRED0272,2024-06-17,11983.06
PAGO002424,CRED0272,2024-07-22,13448.69
PAGO002425,CRED0273,2024-12-29,3272.18
PAGO002426,CRED0273,2025-01-30,3107.76
PAGO002427,CRED0273,2025-03-05,2904.06
PAGO002428,CRED0273,2025-04-08,2850.17
PAGO002429,CRED0273,2025-05-14,3649.43
PAGO002430,CRED0273,2025-06-14,3817.7
PAGO002431,CRED0273,2025-07-23,3283.89
PAGO002432,CRED0273,2025-09-01,3806.7
PAGO002433,CRED0273,2025-09-30,2870.09
PAGO002434,CRED0273,2025-11-09,3580.63
PAGO002435,CRED0273,2025-12-13,3637.1
PAGO002436,CRED0273,2026-01-11,3629.17
PAGO002437,CRED0273,2026-02-08,3698.17
PAGO002438,CRED0273,2026-03-09,1757.48
PAGO002439,CRED0274,2023-07-23,45337.65
PAGO002440,CRED0274,2023-08-20,33482.84
PAGO002441,CRED0274,2023-09-15,46482.66
PAGO002442,CRED0275,2023-05-12,9914.86
PAGO002443,CRED0275,2023-06-15,9800.22
PAGO002444,CRED0275,2023-07-19,12786.93
PAGO002445,CRED0275,2023-08-19,11246.16
PAGO002446,CRED0275,2023-09-19,11079.89
PAGO002447,CRED0275,2023-10-24,13435.94
PAGO002448,CRED0275,2023-11-21,11012.47
PAGO002449,CRED0275,2023-12-21,17636.4
PAGO002450,CRED0276,2025-10-21,13244.41
PAGO002451,CRED0276,2025-11-18,11141.99
PAGO002452,CRED0276,2025-12-24,12872.88
PAGO002453,CRED0276,2026-01-26,13235.15
PAGO002454,CRED0277,2023-09-21,6954.66
PAGO002455,CRED0277,2023-10-25,8370.37
PAGO002456,CRED0277,2023-11-29,8137.55
PAGO002457,CRED0277,2023-12-25,6822.7
PAGO002458,CRED0277,2024-02-03,9299.34
PAGO002459,CRED0277,2024-02-29,6745.35
PAGO002460,CRED0277,2024-03-26,9723.1
PAGO002461,CRED0278,2025-10-23,8533.26
PAGO002462,CRED0278,2025-12-01,8254.48
PAGO002463,CRED0278,2026-01-04,7358.51
PAGO002464,CRED0278,2026-02-04,8559.2
PAGO002465,CRED0278,2026-03-03,9381.97
PAGO002466,CRED0278,2026-04-11,8101.38
PAGO002467,CRED0278,2026-05-08,8874.55
PAGO002468,CRED0278,2026-06-16,6616.87
PAGO002469,CRED0278,2026-07-20,5307.29
PAGO002470,CRED0279,2023-05-23,487.6
PAGO002471,CRED0280,2024-07-07,12369.51
PAGO002472,CRED0280,2024-08-12,11306.64
PAGO002473,CRED0280,2024-09-16,13181.73
PAGO002474,CRED0280,2024-10-21,11595.95
PAGO002475,CRED0280,2024-11-15,10629.98
PAGO002476,CRED0281,2024-01-25,1763.88
PAGO002477,CRED0281,2024-02-24,1624.12
PAGO002478,CRED0281,2024-03-31,1853.39
PAGO002479,CRED0281,2024-04-29,1784.73
PAGO002480,CRED0281,2024-06-05,2005.05
PAGO002481,CRED0281,2024-07-03,1655.15
PAGO002482,CRED0281,2024-07-30,1987.17
PAGO002483,CRED0281,2024-09-07,1708.49
PAGO002484,CRED0281,2024-10-15,1593.03
PAGO002485,CRED0281,2024-11-16,1813.19
PAGO002486,CRED0281,2024-12-26,1696.39
PAGO002487,CRED0281,2025-01-30,1571.44
PAGO002488,CRED0281,2025-03-09,1981.4
PAGO002489,CRED0281,2025-04-16,1826.9
PAGO002490,CRED0281,2025-05-21,1810.76
PAGO002491,CRED0281,2025-06-22,1546.43
PAGO002492,CRED0281,2025-07-19,1949.41
PAGO002493,CRED0281,2025-08-28,1504.61
PAGO002494,CRED0281,2025-10-06,1654.8
PAGO002495,CRED0281,2025-11-03,2008.23
PAGO002496,CRED0281,2025-12-03,2021.92
PAGO002497,CRED0282,2025-01-25,1071.51
PAGO002498,CRED0282,2025-03-03,1182.61
PAGO002499,CRED0282,2025-03-29,1062.25
PAGO002500,CRED0282,2025-04-27,1467.09
PAGO002501,CRED0282,2025-05-22,1400.94
PAGO002502,CRED0282,2025-06-20,1246.42
PAGO002503,CRED0282,2025-07-24,1214.41
PAGO002504,CRED0282,2025-09-01,1115.67
PAGO002505,CRED0282,2025-10-06,1168.55
PAGO002506,CRED0282,2025-11-09,1482.96
PAGO002507,CRED0282,2025-12-17,1380.98
PAGO002508,CRED0282,2026-01-22,1519.44
PAGO002509,CRED0282,2026-02-16,1326.96
PAGO002510,CRED0282,2026-03-25,1446.96
PAGO002511,CRED0282,2026-04-28,1047.96
PAGO002512,CRED0282,2026-05-24,1016.68
PAGO002513,CRED0282,2026-06-29,1071.99
PAGO002514,CRED0282,2026-08-02,1642.24
PAGO002515,CRED0283,2023-03-10,24233.54
PAGO002516,CRED0283,2023-04-14,22546.4
PAGO002517,CRED0284,2025-06-28,8680.19
PAGO002518,CRED0284,2025-07-28,8440.61
PAGO002519,CRED0284,2025-08-28,8715.32
PAGO002520,CRED0284,2025-10-03,9685.76
PAGO002521,CRED0284,2025-11-01,7804.88
PAGO002522,CRED0284,2025-11-30,7279.0
PAGO002523,CRED0284,2025-12-27,9032.39
PAGO002524,CRED0284,2026-01-25,9281.19
PAGO002525,CRED0284,2026-03-06,9064.92
PAGO002526,CRED0284,2026-04-04,7109.79
PAGO002527,CRED0284,2026-05-12,9754.62
PAGO002528,CRED0284,2026-06-19,8946.65
PAGO002529,CRED0284,2026-07-28,8558.42
PAGO002530,CRED0284,2026-09-05,8133.13
PAGO002531,CRED0284,2026-10-07,7454.69
PAGO002532,CRED0284,2026-11-01,8792.12
PAGO002533,CRED0284,2026-12-03,9249.78
PAGO002534,CRED0284,2027-01-05,7490.09
PAGO002535,CRED0285,2023-09-23,4835.28
PAGO002536,CRED0285,2023-10-19,6106.69
PAGO002537,CRED0285,2023-11-24,5024.8
PAGO002538,CRED0285,2024-01-03,7042.59
PAGO002539,CRED0285,2024-01-30,5093.58
PAGO002540,CRED0285,2024-03-03,5861.27
PAGO002541,CRED0285,2024-03-30,6000.18
PAGO002542,CRED0285,2024-04-26,5338.84
PAGO002543,CRED0285,2024-05-23,6382.34
PAGO002544,CRED0285,2024-06-26,6213.43
PAGO002545,CRED0285,2024-07-31,7492.07
PAGO002546,CRED0286,2025-08-30,13668.09
PAGO002547,CRED0286,2025-10-04,11386.8
PAGO002548,CRED0286,2025-11-07,10766.87
PAGO002549,CRED0286,2025-12-03,12675.67
PAGO002550,CRED0286,2026-01-06,12825.8
PAGO002551,CRED0286,2026-02-08,9695.49
PAGO002552,CRED0286,2026-03-20,12125.81
PAGO002553,CRED0286,2026-04-15,12493.51
PAGO002554,CRED0286,2026-05-19,13211.12
PAGO002555,CRED0286,2026-06-13,8733.69
PAGO002556,CRED0287,2023-09-04,2352.51
PAGO002557,CRED0287,2023-10-07,2114.46
PAGO002558,CRED0287,2023-11-09,2136.21
PAGO002559,CRED0287,2023-12-12,1891.14
PAGO002560,CRED0287,2024-01-09,2444.73
PAGO002561,CRED0287,2024-02-07,2496.69
PAGO002562,CRED0287,2024-03-14,2636.29
PAGO002563,CRED0287,2024-04-16,2612.52
PAGO002564,CRED0287,2024-05-18,2333.09
PAGO002565,CRED0287,2024-06-13,2454.91
PAGO002566,CRED0288,2025-04-20,47434.62
PAGO002567,CRED0288,2025-05-19,51858.55
PAGO002568,CRED0288,2025-06-26,50629.6
PAGO002569,CRED0288,2025-07-28,32831.3
PAGO002570,CRED0289,2024-01-10,2219.13
PAGO002571,CRED0289,2024-02-15,1667.23
PAGO002572,CRED0289,2024-03-19,2236.27
PAGO002573,CRED0289,2024-04-16,1665.77
PAGO002574,CRED0289,2024-05-25,2356.23
PAGO002575,CRED0290,2024-03-03,12004.26
PAGO002576,CRED0290,2024-04-04,10402.84
PAGO002577,CRED0290,2024-05-11,10817.19
PAGO002578,CRED0290,2024-06-09,11061.34
PAGO002579,CRED0290,2024-07-17,8794.47
PAGO002580,CRED0290,2024-08-25,10412.47
PAGO002581,CRED0290,2024-09-29,12946.77
PAGO002582,CRED0290,2024-10-25,9168.22
PAGO002583,CRED0290,2024-11-30,12922.38
PAGO002584,CRED0290,2025-01-07,10752.71
PAGO002585,CRED0291,2023-11-29,4081.3
PAGO002586,CRED0291,2024-01-01,3865.8
PAGO002587,CRED0291,2024-02-07,3584.37
PAGO002588,CRED0291,2024-03-10,3982.26
PAGO002589,CRED0291,2024-04-10,3670.07
PAGO002590,CRED0291,2024-05-10,3369.05
PAGO002591,CRED0291,2024-06-04,3892.68
PAGO002592,CRED0291,2024-07-01,2682.54
PAGO002593,CRED0292,2023-12-10,6663.75
PAGO002594,CRED0292,2024-01-18,7448.0
PAGO002595,CRED0292,2024-02-21,7132.48
PAGO002596,CRED0292,2024-03-18,6409.71
PAGO002597,CRED0292,2024-04-14,6514.8
PAGO002598,CRED0292,2024-05-15,9345.14
PAGO002599,CRED0292,2024-06-12,8577.34
PAGO002600,CRED0292,2024-07-10,6608.25
PAGO002601,CRED0292,2024-08-08,12565.23
PAGO002602,CRED0293,2025-11-07,11300.01
PAGO002603,CRED0293,2025-12-07,12358.76
PAGO002604,CRED0293,2026-01-06,9616.17
PAGO002605,CRED0293,2026-02-14,11353.66
PAGO002606,CRED0293,2026-03-13,11261.06
PAGO002607,CRED0293,2026-04-15,8123.22
PAGO002608,CRED0294,2024-11-22,13800.93
PAGO002609,CRED0294,2024-12-25,13782.94
PAGO002610,CRED0294,2025-01-31,11854.71
PAGO002611,CRED0294,2025-02-26,11207.77
PAGO002612,CRED0294,2025-03-31,10809.19
PAGO002613,CRED0294,2025-04-27,12366.56
PAGO002614,CRED0294,2025-05-28,12955.08
PAGO002615,CRED0294,2025-06-27,12483.97
PAGO002616,CRED0295,2023-06-19,13173.39
PAGO002617,CRED0295,2023-07-20,12437.14
PAGO002618,CRED0295,2023-08-17,13858.07
PAGO002619,CRED0295,2023-09-19,8110.98
PAGO002620,CRED0296,2023-05-26,11219.2
PAGO002621,CRED0296,2023-06-28,12117.54
PAGO002622,CRED0296,2023-07-23,9387.0
PAGO002623,CRED0297,2023-04-18,1996.73
PAGO002624,CRED0297,2023-05-14,2659.1
PAGO002625,CRED0297,2023-06-16,2147.16
PAGO002626,CRED0297,2023-07-21,2898.61
PAGO002627,CRED0297,2023-08-15,2772.55
PAGO002628,CRED0298,2023-08-03,9795.67
PAGO002629,CRED0298,2023-08-30,8748.89
PAGO002630,CRED0298,2023-09-24,8212.6
PAGO002631,CRED0298,2023-11-03,7306.0
PAGO002632,CRED0298,2023-12-09,8037.0
PAGO002633,CRED0298,2024-01-12,8268.37
PAGO002634,CRED0298,2024-02-08,8146.92
PAGO002635,CRED0298,2024-03-14,7165.66
PAGO002636,CRED0298,2024-04-22,9507.75
PAGO002637,CRED0298,2024-05-26,10917.89
PAGO002638,CRED0299,2023-04-25,13333.68
PAGO002639,CRED0299,2023-05-26,10329.32
PAGO002640,CRED0299,2023-07-02,13014.43
PAGO002641,CRED0299,2023-08-07,11172.4
PAGO002642,CRED0299,2023-09-15,12290.41
PAGO002643,CRED0299,2023-10-14,9146.83
PAGO002644,CRED0299,2023-11-08,12220.38
PAGO002645,CRED0299,2023-12-10,11184.66
PAGO002646,CRED0299,2024-01-06,12548.38
PAGO002647,CRED0299,2024-02-09,11231.62
PAGO002648,CRED0299,2024-03-19,7091.36
PAGO002649,CRED0300,2024-11-19,23948.39
PAGO002650,CRED0300,2024-12-15,24642.85
PAGO002651,CRED0300,2025-01-15,28241.34
PAGO002652,CRED0301,2025-08-10,2978.08
PAGO002653,CRED0301,2025-09-11,3433.91
PAGO002654,CRED0301,2025-10-07,3211.6
PAGO002655,CRED0301,2025-11-16,3115.76
PAGO002656,CRED0301,2025-12-26,3413.2
PAGO002657,CRED0301,2026-01-21,1458.36
PAGO002658,CRED0302,2025-11-29,11281.67
PAGO002659,CRED0302,2026-01-02,12087.63
PAGO002660,CRED0302,2026-01-30,10525.42
PAGO002661,CRED0302,2026-03-01,12150.25
PAGO002662,CRED0302,2026-03-28,7520.92
PAGO002663,CRED0303,2025-07-18,21863.29
PAGO002664,CRED0303,2025-08-19,16114.17
PAGO002665,CRED0303,2025-09-19,18950.21
PAGO002666,CRED0303,2025-10-26,21178.52
PAGO002667,CRED0304,2024-09-01,21627.79
PAGO002668,CRED0304,2024-09-30,19492.04
PAGO002669,CRED0304,2024-10-31,23208.43
PAGO002670,CRED0304,2024-11-30,19631.63
PAGO002671,CRED0305,2023-05-18,16350.43
PAGO002672,CRED0305,2023-06-25,16555.18
PAGO002673,CRED0305,2023-07-31,19497.76
PAGO002674,CRED0305,2023-09-08,23956.37
PAGO002675,CRED0306,2023-08-12,3392.01
PAGO002676,CRED0306,2023-09-18,4486.66
PAGO002677,CRED0306,2023-10-13,4651.36
PAGO002678,CRED0306,2023-11-09,3240.79
PAGO002679,CRED0306,2023-12-09,4726.49
PAGO002680,CRED0306,2024-01-12,3902.84
PAGO002681,CRED0306,2024-02-21,4348.87
PAGO002682,CRED0306,2024-03-23,3461.66
PAGO002683,CRED0306,2024-04-25,4075.46
PAGO002684,CRED0306,2024-06-02,3616.99
PAGO002685,CRED0306,2024-07-02,4216.71
PAGO002686,CRED0306,2024-07-28,4338.14
PAGO002687,CRED0307,2023-12-04,3715.61
PAGO002688,CRED0307,2024-01-07,4177.98
PAGO002689,CRED0307,2024-02-01,4551.42
PAGO002690,CRED0307,2024-03-03,3768.08
PAGO002691,CRED0307,2024-03-31,4660.34
PAGO002692,CRED0307,2024-05-02,4385.05
PAGO002693,CRED0307,2024-06-02,4050.88
PAGO002694,CRED0307,2024-07-03,3759.49
PAGO002695,CRED0307,2024-08-01,4778.36
PAGO002696,CRED0307,2024-09-10,4444.3
PAGO002697,CRED0307,2024-10-10,4751.49
PAGO002698,CRED0307,2024-11-05,3655.12
PAGO002699,CRED0307,2024-12-11,4066.25
PAGO002700,CRED0307,2025-01-18,4006.31
PAGO002701,CRED0307,2025-02-26,3636.06
PAGO002702,CRED0307,2025-03-24,5204.76
PAGO002703,CRED0307,2025-04-23,3840.22
PAGO002704,CRED0307,2025-05-18,4422.14
PAGO002705,CRED0307,2025-06-15,3685.07
PAGO002706,CRED0307,2025-07-17,4842.71
PAGO002707,CRED0307,2025-08-21,9021.57
PAGO002708,CRED0308,2024-10-27,23033.12
PAGO002709,CRED0308,2024-11-28,22084.28
PAGO002710,CRED0308,2025-01-02,17703.99
PAGO002711,CRED0308,2025-02-03,21756.65
PAGO002712,CRED0308,2025-03-06,18878.15
PAGO002713,CRED0308,2025-04-07,15747.52
PAGO002714,CRED0309,2023-07-23,3399.96
PAGO002715,CRED0309,2023-08-30,3549.9
PAGO002716,CRED0309,2023-10-08,3604.72
PAGO002717,CRED0309,2023-11-13,3535.77
PAGO002718,CRED0309,2023-12-14,4356.03
PAGO002719,CRED0309,2024-01-16,3644.68
PAGO002720,CRED0309,2024-02-14,3363.14
PAGO002721,CRED0309,2024-03-11,3774.43
PAGO002722,CRED0309,2024-04-08,4719.52
PAGO002723,CRED0309,2024-05-17,4002.19
PAGO002724,CRED0309,2024-06-21,3673.88
PAGO002725,CRED0309,2024-07-25,4309.05
PAGO002726,CRED0309,2024-08-24,4266.82
PAGO002727,CRED0309,2024-09-25,3453.14
PAGO002728,CRED0309,2024-11-04,4736.97
PAGO002729,CRED0309,2024-12-05,4289.1
PAGO002730,CRED0309,2025-01-13,3772.05
PAGO002731,CRED0309,2025-02-20,4528.41
PAGO002732,CRED0309,2025-03-24,3720.19
PAGO002733,CRED0309,2025-05-01,4269.05
PAGO002734,CRED0309,2025-05-30,7919.11
PAGO002735,CRED0310,2023-10-19,53125.78
PAGO002736,CRED0311,2023-08-10,8510.6
PAGO002737,CRED0311,2023-09-17,8602.04
PAGO002738,CRED0311,2023-10-27,9548.84
PAGO002739,CRED0311,2023-11-24,8334.64
PAGO002740,CRED0311,2023-12-26,7079.4
PAGO002741,CRED0311,2024-01-20,9152.73
PAGO002742,CRED0311,2024-02-27,10025.37
PAGO002743,CRED0311,2024-03-27,8015.06
PAGO002744,CRED0311,2024-04-28,8998.03
PAGO002745,CRED0311,2024-05-25,6851.16
PAGO002746,CRED0311,2024-06-28,7346.9
PAGO002747,CRED0311,2024-08-06,9712.67
PAGO002748,CRED0311,2024-08-31,10115.39
PAGO002749,CRED0311,2024-10-09,9420.1
PAGO002750,CRED0311,2024-11-15,7425.56
PAGO002751,CRED0311,2024-12-21,8927.24
PAGO002752,CRED0311,2025-01-15,9721.03
PAGO002753,CRED0311,2025-02-11,8105.03
PAGO002754,CRED0311,2025-03-18,8601.35
PAGO002755,CRED0311,2025-04-21,8244.45
PAGO002756,CRED0311,2025-05-24,5684.09
PAGO002757,CRED0312,2025-02-11,12252.92
PAGO002758,CRED0312,2025-03-09,13192.17
PAGO002759,CRED0312,2025-04-14,15150.17
PAGO002760,CRED0312,2025-05-12,11864.18
PAGO002761,CRED0313,2024-02-28,3499.78
PAGO002762,CRED0313,2024-04-04,3730.25
PAGO002763,CRED0313,2024-05-01,4391.3
PAGO002764,CRED0313,2024-06-01,3667.04
PAGO002765,CRED0313,2024-07-06,3838.91
PAGO002766,CRED0313,2024-08-03,4542.69
PAGO002767,CRED0313,2024-09-03,4721.27
PAGO002768,CRED0313,2024-10-05,5905.67
PAGO002769,CRED0314,2023-08-26,25774.9
PAGO002770,CRED0314,2023-10-03,23443.83
PAGO002771,CRED0314,2023-10-30,27995.82
PAGO002772,CRED0315,2023-04-18,22683.06
PAGO002773,CRED0315,2023-05-16,22399.36
PAGO002774,CRED0315,2023-06-19,22927.32
PAGO002775,CRED0316,2025-03-12,3374.36
PAGO002776,CRED0316,2025-04-08,2762.23
PAGO002777,CRED0316,2025-05-17,2634.69
PAGO002778,CRED0316,2025-06-23,3657.91
PAGO002779,CRED0316,2025-07-27,3348.84
PAGO002780,CRED0317,2024-01-05,15671.77
PAGO002781,CRED0317,2024-02-03,18523.41
PAGO002782,CRED0317,2024-03-05,18704.15
PAGO002783,CRED0317,2024-03-30,21303.26
PAGO002784,CRED0318,2024-05-31,18142.9
PAGO002785,CRED0318,2024-06-29,17660.81
PAGO002786,CRED0318,2024-08-06,17446.33
PAGO002787,CRED0318,2024-08-31,18138.37
PAGO002788,CRED0320,2024-03-03,8126.69
PAGO002789,CRED0320,2024-04-07,7778.58
PAGO002790,CRED0320,2024-05-12,8565.79
PAGO002791,CRED0320,2024-06-16,8018.73
PAGO002792,CRED0320,2024-07-25,7927.96
PAGO002793,CRED0320,2024-08-23,9348.01
PAGO002794,CRED0320,2024-09-26,7004.64
